Ctrl,TreatA,TreatB
0.30471707975443135,0.9024527613131527,-0.7893089258864514
-1.0399841062404955,-0.32811853517331646,0.20146498133387247
0.7504511958064572,0.0006407687784210081,-0.6094851323067021
0.9405647163912139,-0.019911683398162017,-1.3030451873905233
-1.9510351886538364,-0.9154236101479437,-1.3501438168876574
-1.302179506862318,0.93566972886414,-0.044670874050092485
0.12784040316728537,-0.11634257422299632,1.2211821307693915
-0.3162425923435822,0.4137435306004562,-0.0560075477839056
-0.016801157504288795,0.9288213247964999,-0.3067744934988943
-0.85304392757358,0.8911842936329386,0.05724352564228857
0.8793979748628286,1.131923619870065,0.9754015675361425
0.7777919354289483,0.29166596703963404,-0.002555748772529287
0.06603069756121605,-0.06562814324856914,-0.5698345077503635
1.1272412069680329,0.31230996800296107,0.7956598390539
0.4675093422520456,-1.4560678773538331,0.18588079461545215
-0.8592924628832382,-1.191823719665396,1.182180392796393
0.36875078408249884,-1.0549695735898426,-0.035089006500284486
-0.9588826008289989,-0.69697151036163,-1.3020221285484501
0.8784503013072725,0.8397516493957804,-1.4313432793210985
-0.049925910986252896,-0.5960269608960669,1.2858351390081246
-0.18486236354526056,-0.01597880944332869,1.3512991487049675
-0.6809295444039414,1.8291511275646721,-0.36156729195434056
1.2225413386740303,0.008109631832431463,-0.544868589022389
-0.15452948206880215,1.2112671253137952,1.115299863017982
-0.4283278221631072,-0.6269794480108647,-1.196341113839139
-0.3521335504882296,0.174018686345607,-1.0052543170602437
0.5323091855533487,-0.6450242604016395,0.37899411522014
0.36544406436407834,0.027063616509381272,-0.5551446105736306
0.4127326115959884,1.3243389512031352,-0.20460968004806418
0.43082100300788273,-1.5000524655115837,-0.3470986086720613
2.1416476008704612,0.8778660079004431,0.1038170939190402
-0.4064150163846156,0.6615091625655057,1.066733675182345
-0.5122427290715373,-0.2535649512664738,-0.11847358378842902
-0.8137727282478777,-1.1906636398273003,0.37954491394917206
0.6159794225754956,0.4793424584852565,-2.0451548909279205
1.1289722927208916,-0.18244197997018263,-0.24384656173710617
-0.11394745765487507,0.6559438324901744,-0.9589072432635841
-0.840156476962528,0.4240373600757872,-1.2969317543812653
-0.8244812156912396,2.161956780453007,-0.9903371302358757
0.6505927878247011,0.1367088097796733,-0.5007110966307309
0.7432541712034423,-0.7258472418840515,0.6243122881204117
0.543154268305195,0.5972031984519478,-1.3937534459656076
-0.6655097072886943,0.6419963523689417,-0.1724316566650243
0.23216132306671977,1.8951063327644802,-0.6357524900002207
0.11668580914072822,1.3186223705060365,-0.49490578492576476
0.21868859672901295,0.7925581650644603,0.7024820427741436
0.8714287779481898,2.009633180341518,0.28430389330353345
0.22359554877468227,-0.9076393597551361,1.0036582966984693
0.6789135630718949,-0.3037266860247225,-0.3390551113249104
0.06757906948889146,-0.6192335355460775,-0.8263483505036329
0.28911939868998415,-0.028790783471344783,-0.4014729351924496
0.6312882258385404,-1.1143547623119399,0.018247112144099437
-1.4571558198556664,1.0986660414958447,-0.04108397739166009
-0.31967121635730134,0.15555503319134928,-1.1759492650100298
-0.4703726542927955,-1.217886923952924,-0.11855919653491322
-0.6388778482433419,-0.7171369893282958,0.005405497125014619
-0.27514225122668373,0.7448652321952149,2.0657266337805282
1.4949413112343959,1.3219392246838193,1.4891601501535032
-0.8658311156932432,2.5964039808609654,-0.967919015502938
0.9682783545914808,3.605248712608063,-0.4586450253942585
-1.6828697716158048,0.8558503766035961,-1.5170978016533028
-0.33488502998577485,-0.6884919320350505,-0.7316363125671379
0.1627530651050056,-1.9452509088044403,0.08404450323130647
0.5862223313592781,0.6944826085782194,0.8852682587994103
0.711226579792855,-0.49423520484135863,-0.8561754539692477
0.7933472351999252,-0.05689298619765387,-0.788731796061017
-0.3487250722484376,-0.27330647896578886,-2.1325601267647896
-0.46235179266456716,0.24513002494197622,-0.3463993284904169
0.8579758812571538,1.572578253866408,-1.1561729706736068
-0.1913043248816149,0.5727534241898791,-0.6764954846294664
-1.2756863233379219,0.22550167925744288,-0.9891747003508293
-1.1332872140034806,-0.739219128108393,-0.2848362988273013
-0.9194522860016113,-1.4421512391747928,-1.7819555522209682
0.49716074405376404,-0.134938699980664,-1.5203407208518915
0.14242573607056525,0.3408391940998475,1.7163224008254683
0.6904853540677682,2.3447229049378713,-1.3586803231466278
-0.42725264633653426,0.5433019736201745,-1.1871070206091756
0.15853969107671423,1.4810134621253632,1.4532221754891828
0.6255903939673367,-0.14922515839306727,2.414560452316366
-0.3093465397202384,-0.9034381430587272,-1.2544099659428074
,-0.6616284384556091,-0.5314240611092276
,-0.39774867098932853,0.1073999958464586
,2.741316705678681,1.3558278799650332
,-0.5035253471468248,-1.0881713705854137
,1.3223381241099794,-0.4207500613478988
,-0.5932198958957291,
,1.4247303141616685,
,0.8234460627164495,
,0.22769831257610054,
,0.35516122125102256,
