x,y
0.30471707975443135,0.10780591755871194
-1.0399841062404955,-0.8125572407716407
0.7504511958064572,1.7266290213064521
0.9405647163912139,2.9041406631400486
-1.9510351886538364,-1.563360267383708
-1.302179506862318,-1.0375544622876376
0.12784040316728537,1.8496188774098492
-0.3162425923435822,-0.8937500727392959
-0.016801157504288795,-0.03532284670580249
-0.85304392757358,-1.435522251727432
0.8793979748628286,1.4193093222833455
0.7777919354289483,0.48755979155548057
0.06603069756121605,1.1005637340372258
1.1272412069680329,1.900359532076227
0.4675093422520456,-0.022131956449262358
-0.8592924628832382,-1.5154727130025667
0.36875078408249884,1.2670621756756546
-0.9588826008289989,-0.17193438684509355
0.8784503013072725,3.327215135183611
-0.049925910986252896,2.7611936974251097
-0.18486236354526056,0.5727202376574323
-0.6809295444039414,-1.2449318581910092
1.2225413386740303,0.505920849558595
-0.15452948206880215,0.4978278949787456
-0.4283278221631072,-0.750011827276611
-0.3521335504882296,-0.3252727788272697
0.5323091855533487,0.7555554205268415
0.36544406436407834,0.8989889809766015
0.4127326115959884,1.9306098408644987
0.43082100300788273,1.2287882581673115
2.1416476008704612,3.371398771587695
-0.4064150163846156,-0.8975040251991111
-0.5122427290715373,-1.556886176463638
-0.8137727282478777,-1.0283281468056935
0.6159794225754956,1.3193451509510377
1.1289722927208916,3.4949051406731546
-0.11394745765487507,0.4446931764614836
-0.840156476962528,0.10997254107090682
-0.8244812156912396,-1.053710180799057
0.6505927878247011,0.4628748898209617
0.7432541712034423,0.7684624298989216
0.543154268305195,0.6802351239986703
-0.6655097072886943,1.2710621957439596
0.23216132306671977,0.16791650891389864
0.11668580914072822,1.3341514957860956
0.21868859672901295,0.08382229295099697
0.8714287779481898,2.465258699426861
0.22359554877468227,1.1209945411692457
0.6789135630718949,1.3251686701741805
0.06757906948889146,0.5620006763761008
0.28911939868998415,0.38093700182246537
0.6312882258385404,1.7406612773596208
-1.4571558198556664,-1.904004932070557
-0.31967121635730134,-0.9280243139140204
-0.4703726542927955,-1.1808717754656093
-0.6388778482433419,-0.2563586533629831
-0.27514225122668373,1.3780738534109909
1.4949413112343959,2.7209111265869046
-0.8658311156932432,-0.8070742228584464
0.9682783545914808,2.0842506081101075
-1.6828697716158048,-0.8112162868966668
-0.33488502998577485,0.20666695911100033
0.1627530651050056,0.39911250648001806
0.5862223313592781,2.2057422319509006
0.711226579792855,1.8387223624792879
0.7933472351999252,2.839290922876689
-0.3487250722484376,0.15837244862971234
-0.46235179266456716,-1.1268677351067944
0.8579758812571538,0.6066388743634832
-0.1913043248816149,1.552916290950739
-1.2756863233379219,0.09297172395354725
-1.1332872140034806,-1.2302174702309534
-0.9194522860016113,-1.0937830573110459
0.49716074405376404,2.3651804754690313
0.14242573607056525,-0.18624051513599904
0.6904853540677682,0.7508978805302142
-0.42725264633653426,0.41650773088008763
0.15853969107671423,0.4062714692197282
0.6255903939673367,1.3717290581782142
-0.3093465397202384,-0.06383947442794377
0.45677523755741145,1.409544971619523
-0.6619259410666513,0.6992891715576618
-0.3630538465650718,0.06419254033029595
-0.3817378939983291,0.48071798302382573
-1.1958396455890397,-2.8143131846494738
0.4869724807855818,1.1427867515557202
-0.46940234020272387,-0.8317474925181103
0.01249411872768743,-0.45755868212014006
0.48074665890590895,0.470523428925272
0.4465311760299441,0.8578448938812722
0.6653851089727862,2.164261186446711
-0.09848548450942361,-0.6989938525048442
-0.42329831204415375,-0.06811244278628127
-0.07971821090639905,0.0010589580641784946
-1.6873344339580298,-2.1244066830308106
-1.4471124724230873,-0.7237512011486388
-1.3226996123544024,-0.9212871076930224
-0.9972468276014818,0.17377292731212068
0.3997742267234366,0.9360793740128908
-0.9054790553600608,-1.3244247668406475
-0.3781625540393897,-0.20851462915954516
1.2992282977860654,2.512917049917469
-0.35626397106142593,0.14248912727697255
0.7375155684670865,0.6650113380672278
-0.933617680009877,-0.7346729267115283
-0.20543755786763002,0.3949700830964421
-0.9500220549105812,1.1839483531523227
-0.3390330759005625,1.5268293827645487
0.8403081374573955,0.9938367119932975
-1.7273204231923487,-2.148155281708629
0.43442364354585733,-0.0625605005054024
0.2377356023322779,0.36026423209439984
-0.5941499556967944,-0.07932593510323976
-1.4460578543884546,-0.5597980994332494
0.07212950771386951,0.017714240604530418
-0.5294927090638024,-0.7646069447435606
0.23267621135470395,-0.8920845278943383
0.02185214552344288,0.4004602672968939
1.6017788913209154,1.892558918361631
-0.23935562747302427,-0.25864942035509303
